reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
b34ecb83-d270-4b66-a0fe-bbf10f3a2f21,Сергей Юрченко,https://play-lh.googleusercontent.com/a/ACg8ocKq4flA7s9L3XWKePWQNMg9_yPEVw8iLYPppAKUbqvt9Hn9Bw=mo,"После последнего обновления перестал обновляться виджет, до этого всё работало.",5,1,4.11.3,2024-11-17 12:33:39,,,4.11.3,Russian,"""After the latest update, the widget stopped updating; before that, everything worked.""",negative,"mobile features, updates",unclear,experienced_user,casual_user,yes,no,none
6e5f7024-8de8-40c2-ab68-597bd981af4e,Михаил,https://play-lh.googleusercontent.com/a/ACg8ocJRZtBak0UiIzwkFvU1aimNUOCTX-zJvfdHfLPSEjHkTvlR0w=mo,Удобно,5,0,4.9.2,2024-11-14 09:02:53,,,4.9.2,Russian,"""Convenient""",positive,ui/ux,unclear,unclear,casual_user,no,no,none
99916f09-7121-4417-a433-8652a9e8508a,Николай Рвачёв,https://play-lh.googleusercontent.com/a/ACg8ocLcSsQ28nJV9blfuvwAQZ_lApnwVL9ADZJ0p7GmhMoenbEzRQ=mo,"Не работает, никак не выходит привязать автомобиль: ""Автомобиль уже присвоен другому пользователю""",1,0,4.9.2,2024-11-05 17:18:44,,,4.9.2,Russian,"""Not working, can't connect the car: ""Vehicle already assigned to another user""""",negative,"connectivity, authentication",unclear,unclear,unclear,yes,no,none
1580e39a-f06c-471b-b6f1-95cd8ef52735,Kino i Nemzi,https://play-lh.googleusercontent.com/a-/ALV-UjWIPAR0OzcIJl-dlaC2RbKXySda76vqJzGGsXFwHieV7Ol8YgA1Xw,В моем приложении нет статистики поездок. Где она??,3,0,,2024-11-01 19:20:35,,,,Russian,"""There's no trip statistics in my app. Where is it??""",negative,usage statistics,unclear,unclear,casual_user,yes,yes,none
b5ec4f16-954d-4522-ae8d-2567a8042e44,Михаил Лузин,https://play-lh.googleusercontent.com/a/ACg8ocKW7FcoyOtvIu4yheEUz-crnzjWPNe6HxJMK7JETRU31B_atQ=mo,Не запускается Вебасто по приложению?Стало запускаться прополо местоположение.Прямо машина живёт своё жизнью.,5,0,4.9.2,2024-10-31 14:20:28,,,4.9.2,Russian,Webasto not launching through the app? Started launching after clearing the location data. The car is literally living its own life.,negative,"remote controls, vehicle status, connectivity",ev_hybrid,unclear,power_user,yes,no,none
5286ae6e-f0f9-4ba2-80b0-27fa37b83f62,Rovshan Jsubov,https://play-lh.googleusercontent.com/a/ACg8ocK-kjgb03RmYCVsSKQydJf7rkMSS4BBpvUSfg1pMPdfERKCPgg=mo,"Удобно для отслеживания и контроля автомобиля, также можно заранее отправить в навигатор адрес отправки, следить и приобретать необходимые вещи для бмв, находить станции заправки топлива или зарядки и многое другое. Отличное приложение для BMW.",5,5,4.9.2,2024-10-30 08:52:12,,,4.9.2,Russian,"Convenient for tracking and controlling the car, you can also send the delivery address to the navigation in advance, track and purchase necessary items for BMW, find fuel or charging stations, and much more. Excellent app for BMW.",positive,"vehicle status, remote controls, map/navigation, charging management, connected store",ev_hybrid,unclear,power_user,no,no,bmw
bd95a2b0-ed73-4f35-9474-35dd9a8cdaed,Constantine Shklyarov,https://play-lh.googleusercontent.com/a-/ALV-UjVe1w4iKTmAVAyYiEfHofl9iJIiCHPSttSFoWvte3h2lrx4l20a,"Почистил данные и кеш, перезашел, правда с ВПН, вроде заработало, обогрев включить получается. Но удаленный обзор стабильно не работает.",4,5,4.9.2,2024-10-28 12:46:33,"Привет Constantine! Спасибо за ваш отзыв. Мы сожалеем, что вы испытываете эти проблемы с приложением My BMW! Вы можете найти номер через ""Профиль"" > ""Свяжитесь с нами"". - My BMW App Support Team",2024-09-17 13:39:21,4.9.2,Russian,"Cleared data and cache, logged back in, actually with a VPN, seems to be working, I can turn on the heating. But remote view consistently doesn't work.",negative,"performance, connectivity, remote controls",ev_hybrid,experienced_user,power_user,yes,no,none
7e41278d-f23b-43a2-91c2-b865245f48c9,LCHUPA4,https://play-lh.googleusercontent.com/a-/ALV-UjXRMxs6_Z2rP4DsvBtxlX50dC5CSVQppIKy0mysem5zqNd8GklW,"Отличное приложение, спасибо БМВ за заботу о клиентах . Очень удобно, довольно понятный интерфейс, открыть и закрыть с телефона , если не взчял ключи вообще кайф",5,8,4.9.2,2024-10-21 18:15:33,"Привет! Спасибо за ваш отзыв! Мы рады слышать, что вам нравится приложение My BMW! - My BMW App Support Team",2024-11-05 16:26:02,4.9.2,Russian,"Excellent app, thank you BMW for looking after customers. Very convenient, quite an understandable interface, to open and close from the phone, if you’ve completely lost your keys – it’s just great.",positive,"ui/ux, remote controls, digital key/mobile key",unclear,unclear,casual_user,no,no,none
4ba1d725-c48c-4532-9dc5-126fabdb2773,Ivan,https://play-lh.googleusercontent.com/a-/ALV-UjUu0DeQAoExNFAF5Eyf0lCe_TXDV1ccC-blWVNP_y_95xO2O9XY,"Функция удалённого управления подогревом (вебасто) и кондиционированием перестала работать, никакого упоминания о ней вообще нет. Приложение стало бесполезным. Разочарование...",1,3,4.9.2,2024-10-14 16:43:25,,,4.9.2,Russian,"""The remote heating (Webasto) and air conditioning control function has stopped working, there’s no mention of it at all. The app has become useless. Disappointment...""",negative,"remote controls, performance, vehicle status",ev_hybrid,experienced_user,power_user,yes,no,none
480a2811-67fc-4973-852e-6e9aacda282f,Sergey Fedinyak,https://play-lh.googleusercontent.com/a-/ALV-UjW6OcLwKKoI2VzqEU5VmOjBb79-w4jAYBkLEWg1-cEZDbQ4z4ugEg,Отличное приложение!,5,0,4.9.2,2024-10-13 08:56:16,,,4.9.2,Russian,"""Excellent app!""",positive,other,unclear,unclear,unclear,no,no,none
