reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
c723aed0-3404-4a31-ad00-f3090850249f,Ute Lerner,https://play-lh.googleusercontent.com/a/ACg8ocIL0yoTw_HLNgW_5L2cCe5-eX_AOOrqMklleOpYiM9U_s3_Og=mo,"Auto auffinden per App, egal wo es steht, Klima an, Türen Fenster Navigation, super",5,0,1.7.3,2022-01-21 13:52:27,,,1.7.3,German,"“Find my car via the app, no matter where it's parked, turn on the climate control, windows, navigation - superb.”",positive,"vehicle status, remote controls, map/navigation",unclear,experienced_user,power_user,no,no,none
10d24bb0-a46f-4ddb-a477-d8c6c9fdfa20,C v. D.,https://play-lh.googleusercontent.com/a/ACg8ocKgx2luAObmidjc4tdLpFVlUUUu05t3SievUqqew3zyDwMGAVUb=mo,"Sehr tolle App, lässt sich wenn man es nicht mehr weiß ob man abgeschlossen hat , ob man alle Fenster geschlossen hat, ob man zum Wartungstermin muss oder andern Termine rund ums Auto hat einfach und schnell nachschauen. Sehr toll gestaltet und trotzdem einfach gehalten . Damit kann jeder umgehen...",5,0,1.7.3,2022-01-21 07:37:02,,,1.7.3,German,"“Really great app, it allows you to quickly check if you’re unsure whether you locked the car, if all windows are closed, if you have a maintenance appointment or other appointments related to the car. Very well designed and yet kept simple. Anyone can handle it…”",positive,"ui/ux, vehicle status, service & maintenance",unclear,unclear,casual_user,no,no,none
78cfc6ae-3238-421c-9855-90d37d37ccd6,Christian Höft,https://play-lh.googleusercontent.com/a/ACg8ocLkmscFp2WFHf3VCafGNIJpVGHGZd4ssKP4gPhTqUuydbZqDA=mo,"Die ist schon recht gut. Es kommt zwar immer mal wieder zu Problemen mit dem Sendevorgang. Einen Verbesserungsvorschlag hätte ich. Da ich Regelmäßig den Belüftungs- Standheizungstimer nutze, wäre es schön wenn man ein paar Favoriten einrichten könnte. Ich nutze es häufig zu der selben Uhrzeit. Leider ist die voreingestellte Zeit (9:00) nicht meine gewünschte. Weiter so.",4,0,,2022-01-20 21:08:05,,,,German,"It's quite good already. Although problems with the sending process occasionally occur. I have one suggestion for improvement. Since I regularly use the ventilation and pre-heating timer, it would be nice if you could set up a few favorites. I use it frequently at the same time. Unfortunately, the preset time (9:00) isn’t my desired time. Keep it up.",positive,"remote controls, performance",ev_hybrid,experienced_user,power_user,yes,yes,none
0b384b73-d306-4a58-842d-e2aba8b0a2f6,Volker Schmidt,https://play-lh.googleusercontent.com/a/ACg8ocLSH-bLvIHHYHWMkUlqLTbcS_LPdrMDZxfcz1EsHxwGsrxJPg=mo,mehr geht nicht,5,0,1.7.3,2022-01-20 18:53:11,,,1.7.3,German,"""mehr geht nicht""",neutral,other,unclear,unclear,unclear,no,no,none
dd6ac661-207d-43bd-b03d-9fcc5169ab1d,Klaus,https://play-lh.googleusercontent.com/a/ACg8ocLmmFABLdH-Ze_RfGJEQA_1i4zFzTGVov4__QQuZ1L8dKurhw=mo,"App funktioniert soweit, es fehlen mir persönlich die Funktionen für Fenster öffnen und schließen.",3,0,1.7.3,2022-01-20 17:44:44,"Hi Klaus! Danke für Dein Feedback! Deinen Wunsch nach weiteren Fernfunktionen leiten wir an unser Produktteam weiter. - My BMW App Support Team
",2022-01-26 15:47:25,1.7.3,German,"""The app works okay, I personally miss the functions for opening and closing windows.""",neutral,remote controls,unclear,experienced_user,casual_user,yes,yes,none
d0449829-9eaf-4f84-9200-29c9332b5432,Alexander Stein,https://play-lh.googleusercontent.com/a/ACg8ocJ4x6Eb1GmF8NLoradCYsJbdMyUTHGA0UXHm-5yk-ml4Ped_Q=mo,"Liegt es an der App oder am Fahrzeug? Früher wurden Navi Ziele aus der App direkt in der Navigation des BMW angezeigt -> perfekt! Später nur noch in der Nachrichten Übersicht -> nicht mehr ganz so schön, aber zumindest erhielt ich eine Benachrichtigung. Inzwischen gibt es keinerlei Popup oder Benachrichtigung. Nur via Hauptmenü ""BMW Nachrichten"" kann ich aktiv suchen und meine Navieingabe aus der App wiederfinden -> extrem nervig!",2,7,1.7.3,2022-01-20 12:22:55,,,1.7.3,German,"Is it the app or the vehicle? Previously, navigation destinations from the app were directly displayed in the BMW’s navigation -> perfect! Later, only in the message overview -> not quite as nice, but at least I received a notification. Meanwhile, there are no pop-ups or notifications at all. Only via the main menu ""BMW Nachrichten"" can I actively search and find my navigation input from the app again -> extremely annoying!",negative,"map/navigation, notification management, ui/ux, bmw connected ecosystem",unclear,experienced_user,power_user,yes,yes,none
ac364059-ce7b-4802-84dc-39cd17f4f6a3,Daniel J.F. (Daniello),https://play-lh.googleusercontent.com/a/ACg8ocJjDIIcwnsjOSz4q92Crkfh0d5RU9GymNsejpuOv3nkI1Olnw=mo,Was soll das denn? Nach jedem Update das Fahrzeug neu einbinden und den Fahrzeugschein rauskramen. Zudem extrem unübersichtlich. Hey BMW - werde smart.,1,2,1.7.3,2022-01-20 08:54:58,,,1.7.3,German,"What's that supposed to be? After every update, you have to re-link the vehicle and dig out the vehicle registration document. Plus, extremely confusing. Hey BMW - get smart.",negative,"connectivity, ui/ux, updates",unclear,experienced_user,casual_user,yes,yes,none
05874f74-79a5-423b-8e23-55fbffaa5543,Marek Figas,https://play-lh.googleusercontent.com/a/ACg8ocK9_dehInLswywwqencBHTcSyI63yg__Xgfr2e1WQ0b6PgDKwg=mo,Wäere nicht schlecht wenn die vorhandene Funktionen wie beispielsweise Fenstern-status auch aktiv waren. Auch bei der Lüftung wäre nicht schlecht die Funktion deaktivieren zu können. Ansonsten die Idee das Fahrzeug ferne zu kontrollieren war sehr gut.,4,1,1.7.3,2022-01-20 07:09:22,"Hi Marek! Danke für Dein Feedback! Wir leiten Deine Anregungen an unser Produktteam weiter. - My BMW App Support Team
",2022-01-26 15:47:38,1.7.3,German,"It wouldn't be bad if existing functions, such as window status, were actually active. It would also be good to have the option to deactivate the ventilation function. Otherwise, the idea of controlling the vehicle remotely was very good.",negative,"vehicle status, remote controls",unclear,experienced_user,casual_user,yes,yes,none
3b10d334-3f0a-4c01-bb29-7461b9e90767,Jochen Krimke,https://play-lh.googleusercontent.com/a-/ALV-UjW8W1KKCXQe2Ca972sNrwIoGMEnp_N_kXNWKPDRN6OEv9cEWxSF,Perfekten Überblick über mein Auto,5,0,1.7.3,2022-01-19 14:32:03,,,1.7.3,German,"""Perfect overview of my car""",positive,vehicle status,unclear,unclear,casual_user,no,no,none
6149338c-0a91-4b5b-b849-da4ae075f4df,Martin Lauter,https://play-lh.googleusercontent.com/a-/ALV-UjW1qDDRVDELoJ59Z26i0e65o-dg8dVRmcbQ03OAuEaYsuibYaUu,tut was sie soll.,4,0,1.7.2,2022-01-19 13:50:11,,,1.7.2,German,"""Does what it's supposed to.""",neutral,other,unclear,unclear,casual_user,no,no,none
