reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
affdbc55-fb62-4ccf-9c7e-609eea402120,David Ward,https://play-lh.googleusercontent.com/a-/ALV-UjWejRX2mt6h4w7uE2YHbIlrsr6haokTcHvMrVgvg2HrFE5dlSpBTg,Have to keep resetting password. App will not load. Keep getting an error message 3020,1,0,3.3.1,2023-04-23 09:38:04,"Hi David! We regret that you are currently experiencing issues with the My BMW App! Our development team is working on a resolution. To resolve the issue in the meantime, set Chrome as your default browser. Go to Settings > Apps > Default Apps > Browser App > Chrome and then restart the My BMW app. - My BMW App Support Team",2023-04-26 14:56:50,3.3.1,English,Have to keep resetting password. App will not load. Keep getting an error message 3020,negative,"authentication, performance",unclear,unclear,unclear,yes,no,none
b4d6fbe3-df73-4a08-a2e5-089931d80d46,Clive Evans,https://play-lh.googleusercontent.com/a-/ALV-UjWUx8u4f97zq9qVKc97IYrVZbo_DjDECVTalLFZJI52wmnMCQW_PA,"Ok. So following my previous poor review, BMW fixed the problems and have added more features to the app, which all work. This is back to being better than ever, and a real extra to BMW ownership. I am changing car shortly, to another BMW, and look forward to trying some of the newer functionality!",5,0,3.3.1,2023-04-23 07:42:40,"Hi Clive! Thank you for reaching out. Glad to hear, that you like the My BMW App! It was indeed our priority to release a user-friendly, fast, stable and reliable app. - My BMW App Support Team",2023-04-26 14:56:26,3.3.1,English,"Ok. So following my previous poor review, BMW fixed the problems and have added more features to the app, which all work. This is back to being better than ever, and a real extra to BMW ownership. I am changing car shortly, to another BMW, and look forward to trying some of the newer functionality!",positive,"updates, bmw connected ecosystem, mobile features",unclear,experienced_user,power_user,no,no,none
78a2e7d1-45a3-4397-886c-df5627f5fc4c,craig,https://play-lh.googleusercontent.com/a/ACg8ocJHORMgL8UKej6f1Kph9m3gezcAYYW7-9LrheSJKQ6HlmSyMDk=mo,"Never have I before had such information about my car in 1 place. Handy to have your service centre details ready and able to book when needed. Also, the amount of details in 1 place without needing to do checks in other places is really handy. Can't fault this app in any way.",5,0,3.3.1,2023-04-22 15:35:30,Hi there! Thank you for your positive feedback! We are pleased that the My BMW App provides you with valuable information for your individual mobility! - My BMW App Support Team,2023-04-24 18:09:41,3.3.1,English,"Never have I before had such information about my car in 1 place. Handy to have your service centre details ready and able to book when needed. Also, the amount of details in 1 place without needing to do checks in other places is really handy. Can't fault this app in any way.",positive,"vehicle status, service & maintenance, ui/ux",unclear,unclear,casual_user,no,no,none
636da260-ebc8-4e2c-926c-738135a752da,Padi Engel,https://play-lh.googleusercontent.com/a/ACg8ocIFnbp06BKcRxBO19Y0zrqJyS7NkCdla37AyFwBvlcrmw9gZA=mo,I think only security related features should be locked behind the password. Else it's a nice adition.,4,0,3.3.1,2023-04-21 17:22:33,,,3.3.1,English,I think only security related features should be locked behind the password. Else it's a nice adition.,neutral,"authentication, data & privacy",unclear,unclear,casual_user,yes,yes,none
811b6be4-33cf-4e71-84b8-3e27c8a31393,Anno Raner,https://play-lh.googleusercontent.com/a-/ALV-UjV8lCjVjONNxjTPs-tfA6D8Xld7BBL05FryRz4b-pGLiFfO8_Y,everything nice and neat displayed good user experience.,4,0,3.3.1,2023-04-21 07:38:36,,,3.3.1,English,everything nice and neat displayed good user experience.,positive,ui/ux,unclear,unclear,casual_user,no,no,none
496c5fc5-1f77-484d-bcf1-87656dc7a91c,Jorge Olmeda,https://play-lh.googleusercontent.com/a/ACg8ocLuPDYbkiIUEWFM-wbEhLsF4OLhmSQf1MIBHVyMejuMrhKW0w=mo,"Every time My bmw app is updated, the car gets unlocked. Extremely dangerous!",1,0,3.3.1,2023-04-20 00:07:53,,,3.3.1,English,"Every time My bmw app is updated, the car gets unlocked. Extremely dangerous!",negative,"updates, remote controls, data & privacy",unclear,experienced_user,power_user,yes,no,none
cdf8aa0e-8b87-4c00-9588-cdeefd5b61b7,Nick Hall,https://play-lh.googleusercontent.com/a-/ALV-UjVWqEh2cOEpyu9OhchGSmUCkYzmxBIYTqFKEV023VBR55ksFtwA,"After problems with the app (or car, I'm not sure which) being set to the wrong locale, getting it rectified by support has made the app much more usable. If it's behaving oddly, make sure the localisation is set to GB - English in the UK of course! If it's wrong, you'll have to call them!",4,1,3.3.1,2023-04-19 18:00:05,Hi Nick! Thank you for your feedback. We regret that you are experiencing these issues with the My BMW App! Please contact BMW customer support at 0800 3256 000 so that we can check your home market and account settings. - My BMW App Support Team,2023-04-19 17:48:41,3.3.1,English,"After problems with the app (or car, I'm not sure which) being set to the wrong locale, getting it rectified by support has made the app much more usable. If it's behaving oddly, make sure the localisation is set to GB - English in the UK of course! If it's wrong, you'll have to call them!",positive,"localization & language, customer support",unclear,experienced_user,casual_user,yes,no,none
84d34fe3-011d-47d1-8021-40ff87ee589a,Adam Radley,https://play-lh.googleusercontent.com/a/ACg8ocLEfH9ffHqyHBKY5aZPIKlZH_e6VAb9aQ8klIj4F3h5tynqJA=mo,"It's getting better - I use it a lot to check the status of the car, the charging (PHEV) and send destinations to the navigation system... But it regularly logs me out with no warning and then requires me to recreate my PIN code upon authentication. Why isn't there a 'remember me' option?",3,14,3.3.1,2023-04-19 09:05:31,Hi Adam! Thanks for your feedback. We regret that you are frequently getting logged out of the My BMW App. Our development team is working on a resolution. - My BMW App Support Team,2023-04-24 18:12:30,3.3.1,English,"It's getting better - I use it a lot to check the status of the car, the charging (PHEV) and send destinations to the navigation system... But it regularly logs me out with no warning and then requires me to recreate my PIN code upon authentication. Why isn't there a 'remember me' option?",neutral,"vehicle status, charging management, authentication, ui/ux, trip planning",ev_hybrid,experienced_user,power_user,yes,yes,none
3efe0a71-ed99-428b-a0f4-75abaf0a119f,thomas Mears,https://play-lh.googleusercontent.com/a-/ALV-UjVZF3zY2gm0v1m1Adh6N9oeKK-P24ZlCfy3ROEehmNdximVkVrJ,"All the information required, easily accessible.",5,0,3.3.1,2023-04-19 07:36:45,Hi Thomas! Thank you for your positive feedback! We are pleased that the My BMW App provides you with valuable information for your individual mobility! - My BMW App Support Team,2023-04-24 18:13:13,3.3.1,English,"All the information required, easily accessible.",positive,"ui/ux, vehicle status",unclear,unclear,casual_user,no,no,none
dfd64bff-709f-4a6c-8582-9859ce3165bb,Neil Skerry,https://play-lh.googleusercontent.com/a-/ALV-UjUlJi39r0zdC344VdTCEW9ugrX4ePz_U7Km2pthRWochIeEiCRY,when it works it's very good.,4,0,3.3.1,2023-04-19 00:42:38,,,3.3.1,English,when it works it's very good.,neutral,"performance, ui/ux",unclear,experienced_user,casual_user,yes,no,none
