reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
a95768f7-c16c-4864-9f05-e2e410161058,Antonio Fiore,https://play-lh.googleusercontent.com/a-/ALV-UjUyI8gQoOT7mmYN8V_VLSInVPuDAo2rV18MhSHBfOZEr32KCrtF,Bella veloce e intuitivo si accede con PIN o impronta Si potrebbe aggiungere il controllo apertura e chiusura finestrini e accensione motore.,4,0,2.7.0,2022-08-06 16:32:35,,,2.7.0,Italian,"Beautiful, fast, and intuitive. Access is via PIN or fingerprint. It would be nice to add window opening and closing control and engine start.",positive,"ui/ux, performance, remote controls",unclear,unclear,power_user,no,yes,none
4dc97104-12f2-4479-aba3-da6a1a5ed479,Pietro macri,https://play-lh.googleusercontent.com/a/ACg8ocJYTUnk8GUjnGqHEXx7E6KqnJYcNrEwjcANPNh05xOhU7moBjov=mo,Per tenere la macchina sottocontrollo ottimo,5,0,2.7.0,2022-08-05 21:19:36,,,2.7.0,Italian,"""To keep the car under control, excellent.""",positive,vehicle status,unclear,unclear,casual_user,no,no,none
e3d61d16-7d6e-405c-b91c-1c34ff100671,Donato Pisani,https://play-lh.googleusercontent.com/a/ACg8ocLqKqqx16_wbB6iTqNSrVU8DjBzCW9kAauPd1WdzvTT7He2ug=mo,"Purtroppo alcune funzioni sono state mai attive quali livello carburante etc. Mi spiace perché quando acquisti l'auto ti prospettano il meglio e poi in pratica a riesci ad ottenere pochissimo. 05.07.22 noto con delusione che non rispondono alle segnalazioni dei clienti , nonostante ho sempre fatto manutenzione e riparazioni in Bmw. Sto valutando di cambiare auto ma non più bmw. Mi dispiace ma ho constatato che dopo l'acquisto il cliente non è più una risorsa Rispettabile.",2,0,2.7.0,2022-08-05 20:23:43,,,2.7.0,Italian,"Unfortunately, some functions have never been active, such as the fuel level, etc. I'm sorry because when you buy the car, they present you with the best, and then in practice you manage to get very little. 05.07.22 I note with disappointment that they do not respond to customer reports, despite always having had maintenance and repairs carried out at BMW. I'm considering changing cars but no longer BMW. I'm sorry, but I’m constatating that after the purchase the customer is no longer a respectable resource.",negative,"vehicle status, customer support, bmw connected ecosystem",combustion,experienced_user,casual_user,yes,yes,none
36628e82-bf3d-4f9d-8fdf-e66761c5f9f0,Mauro Iacovizzi,https://play-lh.googleusercontent.com/a/ACg8ocIDjXENg0RMVzMF5V3-ROxRo5_WlhDdTnLGHdSYCCebYtgZ4g=mo,Non mi dà la possibilità di effettuare il login,1,0,2.7.0,2022-08-05 09:19:15,"Salve Mauro! Grazie per il Suo feedback. Ci dispiace apprendere che sta riscontrando problemi con l'App My BMW. Per trovare una soluzione all'anomalia che sta riscontrando, consulti le nostre FAQ online o contatti l'assistenza clienti BMW al numero +39 02 51 610 111. - My BMW App Support Team",2022-08-11 01:19:00,2.7.0,Italian,"""It doesn't give me the possibility to log in.""",negative,authentication,unclear,unclear,unclear,yes,yes,none
2b9dc910-1bc8-4a03-8705-4ffc617547d3,Pietro Parente,https://play-lh.googleusercontent.com/a/ACg8ocLz79WwGrLrfrSmDofuCITOBJxNUuwM6zwnwGmwXuBLwc-Ztg=mo,molto efficace per avere tutto a portato di app,5,0,2.7.0,2022-08-03 22:19:41,,,2.7.0,Italian,very effective for having everything at your fingertips.,positive,"ui/ux, mobile features",unclear,unclear,casual_user,no,no,none
f5609671-7dd8-45d3-8d9a-5a8eb81c5632,stefano sonlieti,https://play-lh.googleusercontent.com/a-/ALV-UjU2buGnAbSIk_kQ7Jb7en193rLiUEcdWxsEnvEWIniTF0oRnCSswQ,L'aggiornamento del luglio 2022 non è installabile né dall'applicazione né da play store.,3,0,2.7.0,2022-08-03 08:13:12,,,2.7.0,Italian,"""The July 2022 update cannot be installed either from the application or from the Play Store.""",negative,updates,unclear,unclear,unclear,yes,no,none
c0adf8f4-eea2-462b-ba9b-2f7ff9f35595,Paolo Bianchin,https://play-lh.googleusercontent.com/a/ACg8ocJOpajfayTokc_u6RZjtZPuXve5dzt-UjSxzSznsbxp25JP6w=mo,"Pessima, poche info e mal organizzate. Per nulla intuitiva. Non all'altezza del marchio.",1,0,2.7.0,2022-08-02 21:58:00,,,2.7.0,Italian,"Terrible, little information and poorly organized. Not intuitive at all. Not up to the brand's standards.",negative,"ui/ux, performance",unclear,unclear,casual_user,yes,no,none
7f10840b-883b-49d0-9c76-f4c6c5b95992,Paolo Grimaldi,https://play-lh.googleusercontent.com/a-/ALV-UjXFCkYwL9Ls0gl6lEJrg7osm2z0teRCG42jP7Gd6GIcL14axtm9lg,Ok. Fa quello che deve,4,30,2.7.0,2022-08-02 19:04:08,,,2.7.0,Italian,Ok. Does what it’s supposed to.,neutral,other,unclear,unclear,casual_user,no,no,none
d5e517ec-810c-41cb-9595-2d0ad6305415,Simone Nocentini,https://play-lh.googleusercontent.com/a-/ALV-UjWV0qYU3bL2Id91JoarVKmeM3j6VepmTHPEOKqb7iMHzowFqYqy,"semplice ed utile , farebbe piacere poter avere qualche ulteriore controllo da remoto",5,0,2.7.0,2022-08-02 14:50:03,,,2.7.0,Italian,"Simple and useful, it would be nice to have some additional remote controls.",positive,"remote controls, ui/ux",unclear,unclear,casual_user,no,yes,none
b3e3388b-f725-4c61-9bd4-53f77825a67c,V Be,https://play-lh.googleusercontent.com/a-/ALV-UjXw9o891Yjrn9eWIAFR7LbvBEVm_n31YatQwP--bdChi2H9FT9r,"3d view non funziona : l'acquisizione avviene solo su metà lato della vettura, anche a specchietti già aperti (mentre tutte le telecamere funzionano correttamente in park view)",2,0,2.7.0,2022-08-02 11:38:49,"Salve 'V Be'! Grazie per il Suo feedback! Siamo spiacenti di apprendere che al momento stia riscontrando queste anomalie. Per analizzare individualmente l'errore che rileva, La preghiamo di contattare l'assistenza clienti BMW al numero +3902 51 610 111. - My BMW App Support Team",2022-08-18 17:46:20,2.7.0,Italian,"""3D view doesn’t work: acquisition only occurs on half the vehicle's side, even with the mirrors already open (while all cameras function correctly in park view).""",negative,"mobile features, ui/ux",unclear,experienced_user,power_user,yes,no,none
