reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
4f6016d1-94fc-4bee-b92a-176f21731bd8,Lukáš Brzák,https://play-lh.googleusercontent.com/a-/ALV-UjVWx5fENQRQrBM96tPD8sjcEftcpiyZOb8KIvEjkEEGsEyiX6OA,Poslání příkazu do vozu trvá někdy i několik minut a často to selže bez vysvětlení.,3,1,1.7.3,2022-01-24 00:19:45,,,1.7.3,Czech,Sending commands to the car sometimes takes several minutes and often fails without explanation.,negative,"performance, connectivity, remote controls",unclear,unclear,power_user,yes,no,none
de28483e-fe64-487b-bf64-76775d046891,Natanael Bretyš,https://play-lh.googleusercontent.com/a/ACg8ocJ_SdVdAd52cu603qshHZ6CbAl9FjMi8TivC1U6wFiofR-MaA=mo,"Could somebody please finally fix that issue which keeps resetting login data with updates ffs..?! There is still some space for improvements - e.g. I'm missing a report of triggered alarm, IMHO, one of the best example of usefulness of a mobile connected car. And I hate the fact of difference between markets in term of offered services... But to my own surprise this new app looks and works quite well. They even added the missing features which were in the previous app and not in this one yet.",2,2,1.7.3,2022-01-23 11:57:04,,,1.7.3,Czech,"Could somebody please finally fix that issue which keeps resetting login data with updates ffs..?! There is still some space for improvements - e.g. I'm missing a report of triggered alarm, IMHO, one of the best example of usefulness of a mobile connected car. And I hate the fact of difference between markets in term of offered services... But to my own surprise this new app looks and works quite well. They even added the missing features which were in the previous app and not in this one yet.",negative,"authentication, updates, ui/ux, connected store, localization & language",unclear,experienced_user,power_user,yes,yes,none
f812a445-6aec-4fba-a1dd-e852ad4e82c3,Jindrich Jezdik,https://play-lh.googleusercontent.com/a-/ALV-UjUgQi4aranW1YOS2htcazR8gvSaUGF2VArqHWzvNP_IVXX3ngH-1w,Vše funguje skvěle,5,1,1.7.2,2022-01-09 23:28:16,,,1.7.2,Czech,"""Everything works great.""",positive,other,unclear,unclear,casual_user,no,no,none
d5c4dbca-c36b-4d80-9994-3b5f2b42b3e6,martin šlapák,https://play-lh.googleusercontent.com/a-/ALV-UjUYRmGW1rCgASRwrBIdaSdMkI85eNQIk3709LBPRkwDTiBSINQ,Nelze nainstalovat,1,0,,2021-12-29 08:46:29,,,,Czech,"""Cannot install.""",negative,"performance, updates",unclear,unclear,unclear,yes,no,none
6c3ec8b8-d36f-4cdb-ab42-d89e80bd6511,Tomáš Tomek,https://play-lh.googleusercontent.com/a/ACg8ocLsOtJnd5Yzls4gQ2HTKSNF7tdYxg9Sd39nsZNN-FmebDYamQ=mo,Aplikace není špatná ale pár věcí bych tam přidal na to jak mám drahé auto,3,2,1.7.2,2021-12-26 08:53:38,,,1.7.2,Czech,"The app isn't bad, but I'd add a few things considering I have an expensive car.",neutral,ui/ux,unclear,experienced_user,unclear,yes,yes,none
9e609a54-a158-43ad-8e87-db300236ed0d,Tom Patty,https://play-lh.googleusercontent.com/a-/ALV-UjUPM1dj6ftUd3tLFZzdx6ftgJB7Ezf39s4z0cqNl3Ee3lQPEp_y,Jednou z nejjednodušších věcí v životě je naučit se mít rád BMW.,5,0,1.7.1,2021-12-14 12:03:46,,,1.7.1,Czech,"""One of the simplest things in life is learning to love BMW.""",positive,other,unclear,unclear,casual_user,no,no,none
fe612b04-8acd-4f82-8599-1c3110e6cbe2,Pavel Nosek,https://play-lh.googleusercontent.com/a-/ALV-UjUOBeRlY6p6aXoFra0GXNpCpoUUpbwiNj29hmGuXudgzs0l8OQ,"skvělá aplikace, intuitivní ovládání a umožňuje ovládání vozidla, je užitečným nástrojem v rámci conektivity vozidla.",5,2,1.7.1,2021-12-07 18:06:32,,,1.7.1,Czech,"Great app, intuitive controls and allows vehicle control, it’s a useful tool within vehicle connectivity.",positive,"ui/ux, vehicle status, connectivity",unclear,unclear,casual_user,no,no,none
89db8a3e-8d1d-42aa-adec-6b1d5623f228,Ivo Šmajstrla,https://play-lh.googleusercontent.com/a-/ALV-UjXvcdpwswi3LfvHpJV5Xbc3g1mPWOps48lvHSYAqTkFREGC5O1k,3x spadlo už při vyplňování registrace. Pak jsem to vzdal. To snad ani nechci vidět tu kvalitu dál..,1,2,1.7.0,2021-11-29 09:59:39,,,1.7.0,Czech,"""It crashed 3 times already while filling out the registration. I gave up at that point. I really don't even want to see the quality beyond that..""",negative,performance,unclear,unclear,unclear,yes,no,none
94efec02-68d3-453f-afc1-0ef71ef8c5cc,Jiří Pojsl,https://play-lh.googleusercontent.com/a-/ALV-UjXMr8qmSpkU6_UUx95j3ewbUsOUx4j0IODzP1eMKhbo1hL6h7t0,Předchozí aplikace bez problémů. S touto nezapne nezávislé topení. Jen bliká symbol ventilátoru na palubní desce.,1,1,1.7.0,2021-11-23 09:41:06,,,1.7.0,Czech,"Previous app worked flawlessly. With this one, the independent heating won't activate. Just the fan symbol flashes on the dashboard.",negative,"remote controls, vehicle status, performance",ev_hybrid,experienced_user,power_user,yes,no,none
a7098bd1-eec7-431c-b3c5-f021663065ef,Ing. Leoš Lejček,https://play-lh.googleusercontent.com/a-/ALV-UjUcoOvo__0WLhGQVhcZePzTe5Pw5t3aOixZ58FfOGhJBoZCkCu7Ww,"Velice přehledná, šikovná a užitečná aplikace pro majitele BMW. :)",5,0,1.7.0,2021-11-20 09:16:04,,,1.7.0,Czech,"Very clear, clever, and useful app for BMW owners. :)",positive,ui/ux,unclear,unclear,casual_user,no,no,none
