reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
9e550f32-b6e1-4516-830e-e37d74fc57c7,Frank Jentzsch,https://play-lh.googleusercontent.com/a/ACg8ocLwYKzTYrHSTQcyVnWCZ2yZtNh4sBGtctBMK7sd5rXD05uwbw=mo,"Update 27.10.23 warum muss in der App eine Zustimmung für Werbung gegeben werden? Wenn diese nicht erteilt wird, komme ich da nur mit später Fragen raus. Sorry BMW das ist echt das Letzte, macht da einen Button ablehnen hin und gut ist. Das ist eines Weltkonzerns nicht würdig.",1,23,3.9.2,2023-10-27 15:07:00,"Hi Frank! Wir bedauern, dass Du diese Probleme mit der My BMW App hast. Kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team
",2022-01-07 14:47:47,3.9.2,German,"Update 27.10.23 why does the app require permission for advertising? If this isn't granted, I only get prompted with “Later” questions. Sorry BMW, this really is the last straw, add a ""Decline"" button and that's it. This isn't worthy of a global corporation.",negative,"data & privacy, mobile features, updates",unclear,experienced_user,casual_user,yes,yes,none
c7004b3f-a6ea-476e-9b65-30f5054da58a,Guido Maaß,https://play-lh.googleusercontent.com/a/ACg8ocKgoUhV61iY8B4UUhUbLB7dVhvpt5PI52CMVCcd5XQcv1otZg=mo,Man kann jederzeit den Standort des Autos sehen sowie die Kilometer und die Tankfüllung.,5,0,3.9.2,2023-10-27 12:26:06,,,3.9.2,German,You can always see the car's location as well as the mileage and fuel level.,neutral,"vehicle status, usage statistics",combustion,unclear,casual_user,no,no,none
12136cb2-debd-4652-a25c-deeb6f2e82ea,Gernot Bürkle,https://play-lh.googleusercontent.com/a/ACg8ocIPzeIPDe-4vKAG72Mu5q1F8U3-1-9CRl5jeJnq5Mpehxkb2Q=mo,einfach perfekt bezüglich Anwendung und Information,5,0,3.9.2,2023-10-26 20:16:25,,,3.9.2,German,simply perfect regarding application and information,positive,ui/ux,unclear,unclear,casual_user,no,no,none
a24ace46-720b-47b8-ba6f-9864bf0fdd5c,Nix Nax,https://play-lh.googleusercontent.com/a/ACg8ocKekINJmsW85JHFj7tf5SErpavCVZO6_CngwviA4Zu15913AQ=mo,"2023 auch! Neu. Update: jetzt tut sich was, auf jedenfall besser geworden. Schneller und stabiler. Weiter so..... Alt. Ich habe auch noch einen Tesla, wie schnell da die Updates reinkommen und auch funktionieren. Es wird ständig verbessert. Da kommt BMW um Welten nich mit. Traurig und peinlich für eine sogenannte premiummarke. Warte schon seit Wochen das mein Auto im App angezeigt wird. Immer noch zugedeckt. Ihr solltet die etwas älteren Fahrzeuge besser supporten und nicht links liegen lassen.",4,3,3.9.1,2023-10-26 20:06:51,,,3.9.1,German,"2023 again! New. Update: now something actually happens, definitely improved. Faster and more stable. Keep it up..... Old. I also have a Tesla, how quickly the updates come in there and also work. It’s constantly being improved. BMW doesn’t even come close. Sad and embarrassing for a so-called premium brand. I've been waiting for weeks for my car to appear in the app. Still obscured. You should better support the slightly older vehicles and not leave them behind.",negative,"performance, updates, vehicle status, bmw connected ecosystem",unclear,experienced_user,power_user,yes,yes,tesla
df90a11a-97f6-41dc-a71a-d6c703bf6862,Peter Dentzel,https://play-lh.googleusercontent.com/a/ACg8ocKRIjyYaPAg1KzLuNNQxbMBtgyxxldjVGEYit4fkbnoPJaCYA=mo,"Die App ist Klasse, es funktioniert alles einwandfrei",5,0,3.9.2,2023-10-26 09:25:03,,,3.9.2,German,"The app is great, everything works flawlessly.",positive,performance,unclear,unclear,casual_user,no,no,none
7f5b392e-a569-4fd8-9cc6-7c451a216c14,Frank Lehmann,https://play-lh.googleusercontent.com/a/ACg8ocJvzDnjhWTtZ41GWrlVXHlY1x1BeFdsB1k4bd2fGFUo3qnfZA=mo,"Man kann nicht einmal eine Ladegrenze z.B. 80% beim i3 einstellen. Vorklimatisieren klappt frûh nur mit Glück. Das Auto steht immer an der selben Stelle und der Empfang ist gut. Ich habe das Gefühl,der Server ist ûberlastet. Zwischen 6 und 7 Uhr. Meistens wenn's richtig kalt ist. Schade und deshalb nur 3 Sterne.",3,7,3.7.2,2023-10-25 14:49:12,,,3.7.2,German,"""You can't even set a charging limit, e.g., 80% on the i3. Pre-conditioning only works early on with luck. The car is always in the same location and the reception is good. I have the feeling the server is overloaded. Between 6 and 7 AM. Mostly when it’s really cold. Shame and that's why only 3 stars.""",negative,"charging management, ev-specific features, remote controls, connectivity, performance",ev_hybrid,experienced_user,power_user,yes,yes,none
16022825-e1bd-418f-9fa2-7948c7475522,Jörg Bruno,https://play-lh.googleusercontent.com/a/ACg8ocLI-Vd7egtBLR09Nc0q3BTtcYxl4p1c6HC8Ij43dVmKxbMqvQ=mo,Eine App mit hervorragenden Funktionen und problemloser Anwendung.,5,0,3.9.1,2023-10-25 11:20:05,,,3.9.1,German,"""An app with excellent functions and straightforward application.""",positive,ui/ux,unclear,unclear,casual_user,no,no,none
a1e9536e-fbbe-470e-b249-61e1b2cca0dd,Daniel Litschewsky,https://play-lh.googleusercontent.com/a-/ALV-UjVUIodV16dOEBixCC_OO00uls_CtVVi1JmuaATqY2UTxcIu2C32qA,"Digital Key Plus mit Pixel 8 Pro funktioniert genau ein Tag, oder 3-4 Mal, dann geht nur noch Digital Key mit NFC. Restart Handy hilft. Bitte fixen",3,0,3.9.1,2023-10-25 09:37:32,,,3.9.1,German,"Digital Key Plus with Pixel 8 Pro works for exactly one day, or 3-4 times, then only the Digital Key with NFC works again. Restarting the phone helps. Please fix.",negative,"digital key/mobile key, performance, connectivity",unclear,experienced_user,power_user,yes,no,none
2fe113b0-3147-4567-b1ca-07dab9133219,Andreas Lange,https://play-lh.googleusercontent.com/a-/ALV-UjWC6XARRtAM9OVZKW2Egn4R1N8X1JDqTJ3g5plIhwuL-rtxvnytFg,"Seit dem Update soll ich mich neu einloggen und im Profil ist mein Wagen nicht mehr hinterlegt und soll dieses neu anlegen. Geht allerdings nicht, da scheinbar keine Internetverbindung vorhanden ist. Vor dem Update lief alles einwandfrei. App somit nicht nutzbar. Nach Update v. 25.10. läuft die App noch immer nicht. ""Verbindungsproblem"" und ständig neu anmelden...",1,3,3.9.2,2023-10-25 05:44:18,,,3.9.2,German,"“Since the update, I'm supposed to log in again and my car is no longer saved in my profile, and I'm supposed to add it again. However, that doesn't work because it apparently doesn't have an internet connection. Everything worked flawlessly before the update. App is therefore unusable. After the update from 25.10, the app still doesn't work. ""Connection problem"" and constantly re-logging…”",negative,"authentication, connectivity, updates, vehicle status",unclear,experienced_user,casual_user,yes,no,none
9b096b68-fa54-4064-98bd-b6fa2d6809d3,Ralf Blase,https://play-lh.googleusercontent.com/a-/ALV-UjUBSTSYWy2005pf0OgrDTIXggcF7fN5tn5KuFykc-ir-rGIJebF,"Update 24.10.2023: Von heute auf morgen kann die Android-App seit nunmehr 3 Tagen auf einmal keine Verbindung mehr zu meinem BMW herstellen. Sie hat meinen BMW vergessen! Beim Versuch, ihn neu in der App zu registrieren, kommt: “Bitte versuchen Sie es später noch einmal"". Auf dem iPhone funktioniert die App dagegen (mit den bekannten Mängeln bei der Zieleingabe unter Verwendung von Geo-Koordinaten). Was für eine Schrott!",1,2,3.9.1,2023-10-24 09:29:52,"Hi Ralf! Wir bedauern, dass Du diese Probleme mit der My BMW App hast. Kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Die Telefonnummer findest Du unter ""Profile"" > ""Kontaktieren Sie uns"". - My BMW App Support Team",2023-06-19 10:50:17,3.9.1,German,"Update 24.10.2023: From one day to the next, the Android app has been unable to connect to my BMW for three days now. It has forgotten my BMW! When trying to re-register it in the app, I get: “Please try again later”. The app works on the iPhone, however (with the known shortcomings when entering destinations using geo-coordinates). What a piece of junk!",negative,"connectivity, performance, vehicle status",unclear,experienced_user,casual_user,yes,no,none
cbef0b73-152a-459f-b240-6e7838745d8a,Heiko Schlittermann,https://play-lh.googleusercontent.com/a-/ALV-UjW1Mca3CWnl51IhiVBw_xU2SuPd8MYdx3IwMRYVY41_GEDkzRjG,"Schade, es ist für einen zweiten Fahrer des selben Fahrzeugs nicht möglich, diese App sinnvoll zu nutzen. Die digital key Funktion geht ebenfalls nicht, nicht mal für den ersten Fahrer (Pixel 8 Pro).",2,3,3.9.1,2023-10-24 08:15:16,,,3.9.1,German,"""Too bad, it's not possible for a second driver of the same vehicle to use this app meaningfully. The Digital Key function doesn't work either, not even for the first driver (Pixel 8 Pro).""",negative,"digital key/mobile key, connectivity, performance",unclear,unclear,power_user,yes,yes,none
5148d094-5935-42a2-9569-382a0c578aef,Maria Smith,https://play-lh.googleusercontent.com/a/ACg8ocJAnDS1mNixjIGgILTocsWDq-7Lxh3j1IGhxJt1ySPxxMxy8g=mo,Perfekter Überblick über viele Funktionen ohne dabei im Auto sitzen zu müssen. Bin sehr beeindruckt!,5,0,3.9.1,2023-10-23 18:04:31,,,3.9.1,German,"""Perfect overview of many functions without having to be in the car. Very impressed!""",positive,"vehicle status, mobile features",unclear,unclear,casual_user,no,no,none
