reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,content_english,sentiment,topics,vehicle_type,user_experience,usage_profile,is_pain_point,is_feature_request,competitor_mentioned
713cb633-546b-4ab6-a563-1abf2fe36135,Karl Hafner,https://play-lh.googleusercontent.com/a/ACg8ocIyP_Ooi_TucJ-4wSifc9ARZ-PQmYnjlBBYpFpW2eVkOsxbbQ=mo,Da ich selbst einen BMW x5 30d mit m Paket seit 3 Monate fahre kann ich nur das beste darüber sagen,5,0,2.11.1,2022-12-04 22:40:13,,,2.11.1,German,"""As I've been driving a BMW x5 30d with the M Package for 3 months now, I can only say the best about it.""",positive,other,combustion,experienced_user,casual_user,no,no,none
aa0c06bd-eef8-4b0c-b6b1-6af3fcf03738,Gerd M.,https://play-lh.googleusercontent.com/a-/ALV-UjXnLJYIG3lYzKZ0APnTRjDJtCxIdCXCGFaZIdZ8ywSCLMgQRkMW,"Diese App ist nur noch lächerlich. Erst musstest du dich nach jedem Update nur neu anmelden. Diesmal haben sie es geschafft, dass alle Daten verschwunden sind. Jetzt soll ich mein Fahrzeug wieder neu registrieren.",1,0,2.11.1,2022-12-04 21:27:29,,,2.11.1,German,"This app is just ridiculous now. First, you had to re-login after every update. This time, they managed to make all the data disappear. Now I'm supposed to re-register my vehicle.",negative,"authentication, updates, vehicle status",unclear,experienced_user,casual_user,yes,no,none
47d6483f-f172-4666-a3a2-6f0c31eb4804,Erwin Hausladen,https://play-lh.googleusercontent.com/a-/ALV-UjVIvbPkTOqrnyeCXlXIfg-iRkgk2T8KPAZ8L-eDMIS2_aqqZvcr,Tolle App mit interessanten Infos zu Service und Kontakten.,5,0,2.11.1,2022-12-04 15:33:53,,,2.11.1,German,"""Great app with interesting info about service and contacts.""",positive,"service & maintenance, vehicle status",unclear,unclear,casual_user,no,no,none
91952a7f-03ca-42dd-bfa7-00bd7654365e,G M,https://play-lh.googleusercontent.com/a/ACg8ocItR-8hXBcG_EzoXudwLZsyFdrQeInP8ECfNZ8alM7_Un2cuw=mo,"Sehr stabile Anwendung. Viele Funktionen und Informationen, besonders für die E-Mobilität.",5,0,2.11.1,2022-12-04 14:38:46,,,2.11.1,German,"Very stable application. Many functions and information, especially for electric mobility.",positive,"performance, ev-specific features",ev_hybrid,unclear,power_user,no,no,none
bfe50335-6d0d-4a60-892b-2e84fa3b712c,merje kraus,https://play-lh.googleusercontent.com/a/ACg8ocLWBJi3IBDHVkWID1Ef-Wv1eKykyqLaIUojlTIhEDhNwRm5WQ=mo,Warum muss man sich alle paar Tage bzw. Wochen neu anmelden? Das nervt.,2,1,2.11.1,2022-12-04 13:14:26,"Hi Merje! Danke für Dein Feedback. Wir bedauern, dass Du derzeit häufig aus der My BMW App ausgeloggt wirst. Unser Entwicklungsteam arbeitet an einer Lösung. - My BMW App Support Team
",2022-12-07 16:38:35,2.11.1,German,Why do you have to log in again every few days or weeks? It's annoying.,negative,authentication,unclear,experienced_user,casual_user,yes,no,none
0465356d-f101-40e1-8017-153599cf18bd,Peter Ens,https://play-lh.googleusercontent.com/a/ACg8ocL5E_rFrKDOhxHlHCqnF8-eTD5g3PK63KKl_XyiWYK_fTF5eA=mo,"Seit dem 1.12. aktualisiert die App die Daten nicht mehr, der Ladevorgang und der Ladestatus werden nicht mehr angezeigt.",1,2,2.11.1,2022-12-04 12:41:15,,,2.11.1,German,"Since December 1st, the app has stopped updating data; charging progress and charging status are no longer displayed.",negative,"vehicle status, charging management, ev-specific features, updates",ev_hybrid,experienced_user,casual_user,yes,no,none
7009b7ef-5a14-44a5-a761-f0db41f95954,Anja Malberg,https://play-lh.googleusercontent.com/a/ACg8ocJm9K7NDpcSjSGO76u5CKEpjdDa51XrVUGwro2QMThAdk6Abg=mo,klasse,5,0,2.11.1,2022-12-04 11:46:49,,,2.11.1,German,"""klasse""",positive,other,unclear,unclear,unclear,no,no,none
51d48ae9-0abf-4bef-ab3e-c606f2bb3a09,Waldemar Salzer,https://play-lh.googleusercontent.com/a/ACg8ocJMfQVbGHwpSoxq_pAXfaVw_g6LnWMoNbnCzo9vvmhtkpk6nQ=mo,"Total anfällig diese App, absolut unzuverlässig. Ladehistorie jeden Monat Lückenhaft. Seit dem letzten Update funktioniert auch das Ladezeitfenster nicht mehr, habe nun schon alles probiert, Auto gelöscht neu hinzugefügt... auch die tel. Kundenbetreuung weiß nicht weiter. Ich bin total genervt von diesem unausgereiften Schrott.... von mir -5*",1,1,2.11.1,2022-12-04 10:35:05,,,2.11.1,German,"""Completely unreliable app, absolutely not dependable. Charging history is incomplete every month. Since the last update, the charging time window isn’t working either; I’ve already tried everything, deleted the car and added it again... even the phone customer support doesn’t know what to do. I'm totally annoyed by this immature junk... from me -5 stars.""",negative,"performance, charging management, ev-specific features, customer support, updates",ev_hybrid,experienced_user,power_user,yes,no,none
27c85792-ad4e-4d60-b826-ef19f2a74045,Christoph Brehm,https://play-lh.googleusercontent.com/a/ACg8ocK2uqH68DkcOdnM5Ej3UN4ol-1RKNJJu4xVuD-qeHrTkOGb7A=mo,Seit Tagen komm ich nicht mehr an Infos von meinem i3.,1,2,2.11.1,2022-12-03 21:33:56,,,2.11.1,German,"“For days now, I haven't been able to access any information from my i3.”",negative,"vehicle status, connectivity, ev-specific features",ev_hybrid,unclear,casual_user,yes,no,none
7780ffca-8ec1-4ec5-8388-8ff719667d4f,ritter lll,https://play-lh.googleusercontent.com/a-/ALV-UjWEj6N8XfOf-Fz6Bmk9iBWN83gykQnL2nRyYEc1FIymAjCdvpaa,"Immer wieder kann ich mich nicht anmelden. Ladungen werden ungenau oder überhaupt nicht angezeigt. Es wird immer schlimmer. Einmal abgemeldet bist du raus. Anmelden nicht möglich. Jetzt, Dezember 2022 mehrere Tage keine Funktion, kein Kontakt zum Auto möglich. Hotline kein Durchkommen.",1,3,2.11.1,2022-12-03 20:50:57,"Hi 'ritter III'! Danke für Dein Feedback! Wir bedauern, dass Du diese Probleme mit der My BMW App hast. Kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team
",2022-08-11 09:36:41,2.11.1,German,"I can't log in repeatedly. Charging statuses are inaccurate or not displayed at all. It's getting worse and worse. Once you're logged out, you're out. Login not possible. Now, December 2022, several days without function, no contact to the car possible. Hotline unreachable.",negative,"authentication, connectivity, vehicle status, charging management, customer support",ev_hybrid,experienced_user,casual_user,yes,no,none
58fe81dc-5b6b-4317-8cd2-38dc57c8c17e,Holger Straube,https://play-lh.googleusercontent.com/a/ACg8ocLTa9kafMQXJWcoQY20FPyU_IwuQ1eDeij58fNu5XTeBmAQPg=mo,"Die App ist unübersichtlicher als die vorherige BMW connected. Außerdem fehlt die Verbrauchsanzeige. Für mich ist das ein Rückschritt. Update Bewertung: Ich habe das Gefühl, dass die App nach jeder Aktualisierung mehr Fehler beinhaltet, und das schon seit Jahren. Nach dem letzten Update kann ich weder den aktuellen Tank-/Ladestatus, noch die aktuelle Ladehistorie einsehen. Der Standort wird auch nicht mehr aktualisiert. Für mich sind die App und die gebuchten Dienste dadurch unbrauchbar geworden",1,22,2.11.1,2022-12-03 16:13:52,"Hi Holger! Danke für Dein ausführliches Feedback! Deine Anregungen geben wir an unser Produktteam weiter. Unser Entwicklerteam arbeitet an einer Lösung. - My BMW App Support Team
",2022-12-07 16:36:10,2.11.1,German,"The app is less clear than the previous BMW Connected. Also, the consumption display is missing. For me, this is a step backwards. Update review: I feel that the app contains more errors after each update, and that's been the case for years. After the last update, I can no longer see the current fuel/charge status, nor the current charging history. The location is also no longer updated. The app and the booked services have therefore become unusable for me.",negative,"ui/ux, vehicle status, connectivity, updates, performance",ev_hybrid,experienced_user,casual_user,yes,yes,none
a9826975-8237-4107-b076-bfd891696676,Thorsten Dreker,https://play-lh.googleusercontent.com/a-/ALV-UjXT5bxPpht5Oy-0CUA1fyZXRh9Cve8_5ggK9CPRtvQQB9wyMiog,Alles gut und funktioniert,5,0,2.11.1,2022-12-03 15:53:14,,,2.11.1,German,"""All good and works.""",positive,performance,unclear,unclear,casual_user,no,no,none
2a6993ca-3ba3-43ef-815d-4c2112f609bb,ismail yakar,https://play-lh.googleusercontent.com/a-/ALV-UjWXUszS3rsxw-udOVwNqse469mAcYTZbDSbEPwGVfx6CFIHrPGk,sehr gut,5,0,2.11.1,2022-12-03 01:25:45,,,2.11.1,German,very good,positive,other,unclear,unclear,unclear,no,no,none
5c8ee009-b9e5-4897-acc7-e2ae9c6437dc,--,https://play-lh.googleusercontent.com/a/ACg8ocLESpSIxGuXOCuvUHdsZJErZki1v6TYc24eqVrRgZuzFtsJDg=mo,"Funktioniert besser als vor einem halben Jahr aber mit jedem Update werden noch mehr Daten über den Nutzer gesammelt. Man macht sich mal richtig nackig und das will ich nicht. Könnte auch ohne Extremüberwachung funktionieren, aber nach dem Kauf eines teuren Fahrzeugs, kann man nicht erwarten, auch die Features zu nutzen, dazu muss man dann BMW doch alles zuspielen. Einfach mal die Datenschutzrichtlinien lesen!",1,6,2.5.0,2022-12-02 20:40:12,,,2.5.0,German,"""Works better than six months ago, but with each update, even more data about the user is collected. You really expose yourself, and I don't want that. It could also function without extreme monitoring, but after buying an expensive vehicle, you can't expect to use the features without giving everything to BMW. Just read the privacy policy!""",negative,"data & privacy, updates, bmw connected ecosystem",unclear,experienced_user,casual_user,yes,no,none
f4c023db-98f2-4add-9ba3-2dc1bd486742,Stefan Quante,https://play-lh.googleusercontent.com/a/ACg8ocKVKIHepLNQtx-vE6huhWEmsNyOB7_4t4p9kc795Ztcfj-oEQ=mo,Gute App. Ein paar mehr Funktionen wären aber von Vorteil. Insgesamt Note 2-.,4,0,2.11.1,2022-12-02 18:54:19,,,2.11.1,German,"Good app. A few more functions would be beneficial, though. Overall grade 2-.",neutral,mobile features,unclear,unclear,casual_user,yes,yes,none
ac4070ce-5441-4fe4-bdf6-a1381b000678,Albert Jelica,https://play-lh.googleusercontent.com/a/ACg8ocJ367snDR9wrGr952rn_p1YVZLsraQyyJPv1ffiI5HepKYrBQ=mo,Seit dem Update wird Fahrzeugstatus nicht aktualisiert und Alexa skill funktioniert nicht mehr.,1,1,2.11.1,2022-12-02 17:54:10,"Hi! Wir bedauern, dass Du Probleme mit Amazon Alexa in der My BMW App hast. Um dieses Problem zu beheben, update bitte die App auf die aktuelle 2.12.2 Version. - My BMW App Support Team",2023-01-11 17:01:46,2.11.1,German,"""Since the update, the vehicle status is no longer updating, and the Alexa skill doesn't work anymore.""",negative,"vehicle status, connectivity, updates, voice assistant",unclear,experienced_user,power_user,yes,no,none
92aa80ac-9866-4135-ad0b-dab81f9560c0,Lukas Dietzel,https://play-lh.googleusercontent.com/a/ACg8ocJYSgK1FaWtgwJ3kgeoNnTm_p0UawJGVBDz8_12tEQIXcR-CA=mo,"Alle wichtigen Informationen sind über die App abrufbar, sinnvolle Ergänzung zum Auto.",5,0,2.11.1,2022-12-02 17:49:32,,,2.11.1,German,"All important information is accessible via the app, a sensible addition to the car.",positive,"vehicle status, bmw connected ecosystem",unclear,unclear,casual_user,no,no,none
9d05735f-08c2-479f-90a9-dfa39a2071d1,Uni R,https://play-lh.googleusercontent.com/a-/ALV-UjUMelYuDkFfPji6SRA0v4z9wwQ4Hy91aFCou2eqxkQ_YMda01Op,"Update=Absturz! keine Aktualisierung mögl., Standort, Tankanzeige. Update September, 2 Updates in 2 Tagen und die App hängt, Alexa funktioniert nun auch nicht mehr. ConnectedDrive-Verbindung nicht mehr möglich. Bei Nachfrage, gab der Händler vor Ort an, dass es eine technische Störung beim Server gab. Jetzt funktioniert die App wieder. Einige Updates später, nur Probleme. Ständiges neues Anmelden, Alexa funktioniert nicht mehr, auch nicht nach Ab und neuer Anmeldung",1,54,2.11.1,2022-12-02 15:48:42,,,2.11.1,German,"Update=Crash! No update possible, location, fuel gauge. September update, 2 updates in 2 days and the app freezes, Alexa doesn't work anymore either. ConnectedDrive connection no longer possible. When inquiring, the local dealer stated that there was a technical issue with the server. Now the app works again. Several updates later, just problems. Constant new logins, Alexa doesn't work anymore, even after uninstall and new login.",negative,"performance, connectivity, vehicle status, authentication, updates, voice assistant",combustion,experienced_user,power_user,yes,no,none
cd9b1fa3-e3f1-4187-8a52-701aae1b5354,Patrick,https://play-lh.googleusercontent.com/a/ACg8ocJ9Hh78fC8q_-du1vqsBOfcACIE4Sg4Ilb3rruWxYG5JpnsHA=mo,"Peinlich für BMW. Ständig Authentifizierungsfehler, sodass sich die App nicht öffnen lässt. Extrem enttäuschende Erfahrung. Es hilft jedes Mal nur eine zeitraubende Neuinstallation.",1,0,2.11.1,2022-12-02 15:43:04,"Hi Patrick! Danke für Dein Feedback! Das temporäre Problem wurde inzwischen behoben. - My BMW App Support Team
",2022-12-07 16:37:20,2.11.1,German,"Embarrassing for BMW. Constant authentication errors so the app won't open. Extremely disappointing experience. It only helps to reinstall the app every time, which is time-consuming.",negative,"performance, authentication",unclear,unclear,unclear,yes,no,none
